age,education,occupation,relationship,sex,native-country,salary-class
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[30, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 50[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[50, 60[",Graduate,Nontechnical,Husband,Male,United-States,>50K
