age,education,occupation,relationship,sex,native-country,salary-class
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Not-in-family,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Own-child,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Unmarried,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Wife,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Wife,Female,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[0, 40[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,<=50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
"[40, 80[",Graduate,Nontechnical,Husband,Male,United-States,>50K
