age,education,occupation,relationship,sex,native-country,salary-class
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
26,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
28,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
29,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
31,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
32,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
34,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
35,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
37,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
38,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
39,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
40,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
41,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
42,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
43,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
44,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
45,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
46,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
47,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
48,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
49,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
50,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
51,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,<=50K
52,Higher education,Nontechnical,Not-in-family,Female,United-States,>50K
